Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Stara Zagora,Female,(10-14),0.7,1,0.3,0.9,0.3,Not Significant,1.7,-1.0,2.4,42.9,101.2,0.7 (±1.7),0.3 (±1.7),42.9% (±101.2%)
Stara Zagora,Female,(15-19),1.5,2,0.5,1.8,0.3,Not Significant,3.6,-2.1,5.1,33.3,94.1,1.5 (±3.6),0.5 (±3.6),33.3% (±94.1%)
Stara Zagora,Female,(20-24),1.3,0,-1.3,1.6,-0.8,Not Significant,3.2,-1.9,4.5,-100.0,0.0,1.3 (±3.2),-1.3 (±3.2),-100.0% (±0.0%)
Stara Zagora,Female,(25-29),1.1,1,-0.1,2.4,-0.0,Not Significant,4.6,-3.5,5.7,-9.1,73.4,1.1 (±4.6),-0.1 (±4.6),-9.1% (±73.4%)
Stara Zagora,Female,(30-34),5.7,4,-1.7,3.2,-0.5,Not Significant,6.3,-0.6,12.0,-29.8,36.9,5.7 (±6.3),-1.7 (±6.3),-29.8% (±36.9%)
Stara Zagora,Female,(35-39),-1.6,6,7.6,4.3,1.8,Not Significant,8.3,-9.9,6.7,-475.0,-464.6,-1.6 (±8.3),7.6 (±8.3),-475.0% (±-464.6%)
Stara Zagora,Female,(40-44),6.4,6,-0.4,5.4,-0.1,Not Significant,10.7,-4.3,17.1,-6.3,58.6,6.4 (±10.7),-0.4 (±10.7),-6.3% (±58.6%)
Stara Zagora,Female,(45-49),5.2,6,0.8,6.7,0.1,Not Significant,13.1,-7.9,18.3,15.4,82.6,5.2 (±13.1),0.8 (±13.1),15.4% (±82.6%)
Stara Zagora,Female,(5-9),1.9,0,-1.9,1.0,-1.8,Not Significant,2.0,-0.1,3.9,-100.0,0.0,1.9 (±2.0),-1.9 (±2.0),-100.0% (±0.0%)
Stara Zagora,Female,(50-54),18.3,23,4.7,9.1,0.5,Not Significant,17.8,0.5,36.1,25.7,62.0,18.3 (±17.8),4.7 (±17.8),25.7% (±62.0%)
Stara Zagora,Female,(55-59),23.8,26,2.2,9.9,0.2,Not Significant,19.3,4.5,43.1,9.2,48.9,23.8 (±19.3),2.2 (±19.3),9.2% (±48.9%)
Stara Zagora,Female,(60-64),53.6,38,-15.6,14.6,-1.1,Not Significant,28.7,24.9,82.3,-29.1,24.7,53.6 (±28.7),-15.6 (±28.7),-29.1% (±24.7%)
Stara Zagora,Female,(65-69),82.5,66,-16.5,14.4,-1.1,Not Significant,28.2,54.3,110.7,-20.0,20.4,82.5 (±28.2),-16.5 (±28.2),-20.0% (±20.4%)
Stara Zagora,Female,(70-74),79.2,136,56.8,17.8,3.2,Significant Increase,35.0,44.2,114.2,71.7,52.6,79.2 (±35.0),56.8 (±35.0),71.7% (±52.6%)
Stara Zagora,Female,(75-79),127.6,179,51.4,24.7,2.1,Significant Increase,48.5,79.1,176.1,40.3,38.7,127.6 (±48.5),51.4 (±48.5),40.3% (±38.7%)
Stara Zagora,Female,(80-84),163.9,220,56.1,32.4,1.7,Not Significant,63.4,100.5,227.3,34.2,37.4,163.9 (±63.4),56.1 (±63.4),34.2% (±37.4%)
Stara Zagora,Female,(85-89),228.7,225,-3.7,26.7,-0.1,Not Significant,52.3,176.4,281.0,-1.6,18.3,228.7 (±52.3),-3.7 (±52.3),-1.6% (±18.3%)
Stara Zagora,Female,(90+),144.5,153,8.5,18.3,0.5,Not Significant,35.9,108.6,180.4,5.9,21.1,144.5 (±35.9),8.5 (±35.9),5.9% (±21.1%)
Stara Zagora,Male,(0-4),3.3,5,1.7,3.4,0.5,Not Significant,6.6,-3.3,9.9,51.5,101.0,3.3 (±6.6),1.7 (±6.6),51.5% (±101.0%)
Stara Zagora,Male,(10-14),5.9,0,-5.9,3.3,-1.8,Not Significant,6.5,-0.6,12.4,-100.0,0.0,5.9 (±6.5),-5.9 (±6.5),-100.0% (±0.0%)
Stara Zagora,Male,(15-19),3.9,2,-1.9,2.3,-0.8,Not Significant,4.4,-0.5,8.3,-48.7,27.2,3.9 (±4.4),-1.9 (±4.4),-48.7% (±27.2%)
Stara Zagora,Male,(20-24),3.1,1,-2.1,3.7,-0.6,Not Significant,7.2,-4.1,10.3,-67.7,22.6,3.1 (±7.2),-2.1 (±7.2),-67.7% (±22.6%)
Stara Zagora,Male,(25-29),6.6,1,-5.6,3.3,-1.7,Not Significant,6.5,0.1,13.1,-84.8,7.6,6.6 (±6.5),-5.6 (±6.5),-84.8% (±7.6%)
Stara Zagora,Male,(30-34),5.5,4,-1.5,4.2,-0.4,Not Significant,8.1,-2.6,13.6,-27.3,43.3,5.5 (±8.1),-1.5 (±8.1),-27.3% (±43.3%)
Stara Zagora,Male,(35-39),9.1,4,-5.1,6.7,-0.8,Not Significant,13.2,-4.1,22.3,-56.0,26.1,9.1 (±13.2),-5.1 (±13.2),-56.0% (±26.1%)
Stara Zagora,Male,(40-44),2.3,18,15.7,7.7,2.1,Significant Increase,15.0,-12.7,17.3,682.6,678.6,2.3 (±15.0),15.7 (±15.0),682.6% (±678.6%)
Stara Zagora,Male,(45-49),25.9,39,13.1,8.2,1.6,Not Significant,16.0,9.9,41.9,50.6,57.5,25.9 (±16.0),13.1 (±16.0),50.6% (±57.5%)
Stara Zagora,Male,(5-9),-0.3,0,0.3,2.0,0.1,Not Significant,4.0,-4.3,3.7,-100.0,0.0,-0.3 (±4.0),0.3 (±4.0),-100.0% (±0.0%)
Stara Zagora,Male,(50-54),28.6,48,19.4,12.3,1.6,Not Significant,24.1,4.5,52.7,67.8,76.7,28.6 (±24.1),19.4 (±24.1),67.8% (±76.7%)
Stara Zagora,Male,(55-59),47.6,61,13.4,16.1,0.8,Not Significant,31.6,16.0,79.2,28.2,51.2,47.6 (±31.6),13.4 (±31.6),28.2% (±51.2%)
Stara Zagora,Male,(60-64),92.0,81,-11.0,20.6,-0.5,Not Significant,40.4,51.6,132.4,-12.0,26.8,92.0 (±40.4),-11.0 (±40.4),-12.0% (±26.8%)
Stara Zagora,Male,(65-69),107.2,130,22.8,22.9,1.0,Not Significant,44.9,62.3,152.1,21.3,35.8,107.2 (±44.9),22.8 (±44.9),21.3% (±35.8%)
Stara Zagora,Male,(70-74),135.1,196,60.9,23.9,2.5,Significant Increase,46.9,88.2,182.0,45.1,37.4,135.1 (±46.9),60.9 (±46.9),45.1% (±37.4%)
Stara Zagora,Male,(75-79),124.1,187,62.9,22.5,2.8,Significant Increase,44.1,80.0,168.2,50.7,39.5,124.1 (±44.1),62.9 (±44.1),50.7% (±39.5%)
Stara Zagora,Male,(80-84),136.3,199,62.7,27.3,2.3,Significant Increase,53.5,82.8,189.8,46.0,41.2,136.3 (±53.5),62.7 (±53.5),46.0% (±41.2%)
Stara Zagora,Male,(85-89),146.2,139,-7.2,23.0,-0.3,Not Significant,45.1,101.1,191.3,-4.9,22.4,146.2 (±45.1),-7.2 (±45.1),-4.9% (±22.4%)
Stara Zagora,Male,(90+),59.6,71,11.4,14.4,0.8,Not Significant,28.2,31.4,87.8,19.1,38.2,59.6 (±28.2),11.4 (±28.2),19.1% (±38.2%)
Stara Zagora,Total,(0-4),7.4,8,0.6,5.1,0.1,Not Significant,10.1,-2.7,17.5,8.1,62.4,7.4 (±10.1),0.6 (±10.1),8.1% (±62.4%)
Stara Zagora,Total,(10-14),6.6,1,-5.6,3.4,-1.7,Not Significant,6.6,-0.0,13.2,-84.8,7.6,6.6 (±6.6),-5.6 (±6.6),-84.8% (±7.6%)
Stara Zagora,Total,(15-19),5.4,4,-1.4,2.8,-0.5,Not Significant,5.6,-0.2,11.0,-25.9,37.7,5.4 (±5.6),-1.4 (±5.6),-25.9% (±37.7%)
Stara Zagora,Total,(20-24),4.4,1,-3.4,4.2,-0.8,Not Significant,8.1,-3.7,12.5,-77.3,14.7,4.4 (±8.1),-3.4 (±8.1),-77.3% (±14.7%)
Stara Zagora,Total,(25-29),7.7,2,-5.7,4.0,-1.4,Not Significant,7.9,-0.2,15.6,-74.0,13.2,7.7 (±7.9),-5.7 (±7.9),-74.0% (±13.2%)
Stara Zagora,Total,(30-34),11.2,8,-3.2,5.5,-0.6,Not Significant,10.8,0.4,22.0,-28.6,35.0,11.2 (±10.8),-3.2 (±10.8),-28.6% (±35.0%)
Stara Zagora,Total,(35-39),7.5,10,2.5,7.3,0.3,Not Significant,14.3,-6.8,21.8,33.3,87.4,7.5 (±14.3),2.5 (±14.3),33.3% (±87.4%)
Stara Zagora,Total,(40-44),8.7,24,15.3,9.5,1.6,Not Significant,18.6,-9.9,27.3,175.9,188.0,8.7 (±18.6),15.3 (±18.6),175.9% (±188.0%)
Stara Zagora,Total,(45-49),31.1,45,13.9,10.4,1.3,Not Significant,20.3,10.8,51.4,44.7,57.2,31.1 (±20.3),13.9 (±20.3),44.7% (±57.2%)
Stara Zagora,Total,(5-9),1.6,0,-1.6,2.1,-0.8,Not Significant,4.2,-2.6,5.8,-100.0,0.0,1.6 (±4.2),-1.6 (±4.2),-100.0% (±0.0%)
Stara Zagora,Total,(50-54),46.9,71,24.1,15.4,1.6,Not Significant,30.2,16.7,77.1,51.4,59.3,46.9 (±30.2),24.1 (±30.2),51.4% (±59.3%)
Stara Zagora,Total,(55-59),71.4,87,15.6,20.6,0.8,Not Significant,40.3,31.1,111.7,21.8,43.9,71.4 (±40.3),15.6 (±40.3),21.8% (±43.9%)
Stara Zagora,Total,(60-64),145.6,119,-26.6,25.2,-1.1,Not Significant,49.4,96.2,195.0,-18.3,20.7,145.6 (±49.4),-26.6 (±49.4),-18.3% (±20.7%)
Stara Zagora,Total,(65-69),189.7,196,6.3,26.5,0.2,Not Significant,52.0,137.7,241.7,3.3,22.2,189.7 (±52.0),6.3 (±52.0),3.3% (±22.2%)
Stara Zagora,Total,(70-74),214.3,332,117.7,31.7,3.7,Significant Increase,62.2,152.1,276.5,54.9,34.8,214.3 (±62.2),117.7 (±62.2),54.9% (±34.8%)
Stara Zagora,Total,(75-79),251.7,366,114.3,32.2,3.6,Significant Increase,63.1,188.6,314.8,45.4,29.1,251.7 (±63.1),114.3 (±63.1),45.4% (±29.1%)
Stara Zagora,Total,(80-84),300.2,419,118.8,44.1,2.7,Significant Increase,86.5,213.7,386.7,39.6,31.2,300.2 (±86.5),118.8 (±86.5),39.6% (±31.2%)
Stara Zagora,Total,(85-89),374.9,364,-10.9,35.0,-0.3,Not Significant,68.6,306.3,443.5,-2.9,15.0,374.9 (±68.6),-10.9 (±68.6),-2.9% (±15.0%)
Stara Zagora,Total,(90+),204.1,224,19.9,22.0,0.9,Not Significant,43.2,160.9,247.3,9.8,19.2,204.1 (±43.2),19.9 (±43.2),9.8% (±19.2%)
Targovishte,Female,(0-4),0.8,1,0.2,1.6,0.1,Not Significant,3.2,-2.4,4.0,25.0,100.0,0.8 (±3.2),0.2 (±3.2),25.0% (±100.0%)
Targovishte,Female,(10-14),0.0,0,0.0,0.0,,Undetermined,0.0,0.0,0.0,0.0,,0.0 (±0.0),0.0 (±0.0),0.0% (±nan%)
Targovishte,Female,(15-19),0.1,0,-0.1,1.5,-0.1,Not Significant,2.9,-2.8,3.0,-100.0,0.0,0.1 (±2.9),-0.1 (±2.9),-100.0% (±0.0%)
Targovishte,Female,(20-24),-0.3,0,0.3,0.9,0.3,Not Significant,1.7,-2.0,1.4,-100.0,0.0,-0.3 (±1.7),0.3 (±1.7),-100.0% (±0.0%)
Targovishte,Female,(25-29),-0.4,0,0.4,1.4,0.3,Not Significant,2.7,-3.1,2.3,-100.0,0.0,-0.4 (±2.7),0.4 (±2.7),-100.0% (±0.0%)
Targovishte,Female,(30-34),2.2,1,-1.2,2.0,-0.6,Not Significant,4.0,-1.8,6.2,-54.5,29.4,2.2 (±4.0),-1.2 (±4.0),-54.5% (±29.4%)
Targovishte,Female,(35-39),0.9,1,0.1,2.3,0.0,Not Significant,4.5,-3.6,5.4,11.1,92.6,0.9 (±4.5),0.1 (±4.5),11.1% (±92.6%)
Targovishte,Female,(40-44),2.3,2,-0.3,2.9,-0.1,Not Significant,5.8,-3.5,8.1,-13.0,62.3,2.3 (±5.8),-0.3 (±5.8),-13.0% (±62.3%)
Targovishte,Female,(45-49),3.5,3,-0.5,4.2,-0.1,Not Significant,8.2,-4.7,11.7,-14.3,60.1,3.5 (±8.2),-0.5 (±8.2),-14.3% (±60.1%)
Targovishte,Female,(5-9),-0.6,0,0.6,1.2,0.5,Not Significant,2.4,-3.0,1.8,-100.0,0.0,-0.6 (±2.4),0.6 (±2.4),-100.0% (±0.0%)
Targovishte,Female,(50-54),10.9,9,-1.9,5.2,-0.4,Not Significant,10.1,0.8,21.0,-17.4,39.7,10.9 (±10.1),-1.9 (±10.1),-17.4% (±39.7%)
Targovishte,Female,(55-59),13.4,12,-1.4,5.9,-0.2,Not Significant,11.6,1.8,25.0,-10.4,41.6,13.4 (±11.6),-1.4 (±11.6),-10.4% (±41.6%)
Targovishte,Female,(60-64),19.2,19,-0.2,7.8,-0.0,Not Significant,15.3,3.9,34.5,-1.0,43.9,19.2 (±15.3),-0.2 (±15.3),-1.0% (±43.9%)
Targovishte,Female,(65-69),23.3,25,1.7,10.9,0.2,Not Significant,21.4,1.9,44.7,7.3,51.4,23.3 (±21.4),1.7 (±21.4),7.3% (±51.4%)
Targovishte,Female,(70-74),39.5,34,-5.5,10.9,-0.5,Not Significant,21.4,18.1,60.9,-13.9,30.3,39.5 (±21.4),-5.5 (±21.4),-13.9% (±30.3%)
Targovishte,Female,(75-79),59.6,67,7.4,14.4,0.5,Not Significant,28.2,31.4,87.8,12.4,36.1,59.6 (±28.2),7.4 (±28.2),12.4% (±36.1%)
Targovishte,Female,(80-84),74.5,76,1.5,16.9,0.1,Not Significant,33.1,41.4,107.6,2.0,31.4,74.5 (±33.1),1.5 (±33.1),2.0% (±31.4%)
Targovishte,Female,(85-89),68.7,76,7.3,15.1,0.5,Not Significant,29.5,39.2,98.2,10.6,33.2,68.7 (±29.5),7.3 (±29.5),10.6% (±33.2%)
Targovishte,Female,(90+),43.9,31,-12.9,12.4,-1.0,Not Significant,24.3,19.6,68.2,-29.4,25.1,43.9 (±24.3),-12.9 (±24.3),-29.4% (±25.1%)
Targovishte,Male,(0-4),4.2,1,-3.2,2.9,-1.1,Not Significant,5.7,-1.5,9.9,-76.2,13.7,4.2 (±5.7),-3.2 (±5.7),-76.2% (±13.7%)
Targovishte,Male,(10-14),0.4,0,-0.4,1.2,-0.3,Not Significant,2.4,-2.0,2.8,-100.0,0.0,0.4 (±2.4),-0.4 (±2.4),-100.0% (±0.0%)
Targovishte,Male,(15-19),0.2,0,-0.2,0.9,-0.2,Not Significant,1.7,-1.5,1.9,-100.0,0.0,0.2 (±1.7),-0.2 (±1.7),-100.0% (±0.0%)
Targovishte,Male,(20-24),-0.2,0,0.2,1.7,0.1,Not Significant,3.4,-3.6,3.2,-100.0,0.0,-0.2 (±3.4),0.2 (±3.4),-100.0% (±0.0%)
Targovishte,Male,(25-29),-0.4,1,1.4,2.4,0.6,Not Significant,4.6,-5.0,4.2,-350.0,-273.8,-0.4 (±4.6),1.4 (±4.6),-350.0% (±-273.8%)
Targovishte,Male,(30-34),1.9,1,-0.9,2.5,-0.4,Not Significant,4.9,-3.0,6.8,-47.4,37.9,1.9 (±4.9),-0.9 (±4.9),-47.4% (±37.9%)
Targovishte,Male,(35-39),-0.6,2,2.6,3.9,0.7,Not Significant,7.7,-8.3,7.1,-433.3,-361.5,-0.6 (±7.7),2.6 (±7.7),-433.3% (±-361.5%)
Targovishte,Male,(40-44),6.5,8,1.5,4.1,0.4,Not Significant,8.1,-1.6,14.6,23.1,68.3,6.5 (±8.1),1.5 (±8.1),23.1% (±68.3%)
Targovishte,Male,(45-49),7.8,10,2.2,5.1,0.4,Not Significant,10.0,-2.2,17.8,28.2,72.0,7.8 (±10.0),2.2 (±10.0),28.2% (±72.0%)
Targovishte,Male,(5-9),2.8,0,-2.8,1.7,-1.6,Not Significant,3.3,-0.5,6.1,-100.0,0.0,2.8 (±3.3),-2.8 (±3.3),-100.0% (±0.0%)
Targovishte,Male,(50-54),27.0,21,-6.0,9.2,-0.7,Not Significant,18.0,9.0,45.0,-22.2,31.1,27.0 (±18.0),-6.0 (±18.0),-22.2% (±31.1%)
Targovishte,Male,(55-59),37.3,21,-16.3,10.1,-1.6,Not Significant,19.9,17.4,57.2,-43.7,19.6,37.3 (±19.9),-16.3 (±19.9),-43.7% (±19.6%)
Targovishte,Male,(60-64),28.5,39,10.5,11.6,0.9,Not Significant,22.8,5.7,51.3,36.8,60.8,28.5 (±22.8),10.5 (±22.8),36.8% (±60.8%)
Targovishte,Male,(65-69),24.6,43,18.4,13.9,1.3,Not Significant,27.3,-2.7,51.9,74.8,91.9,24.6 (±27.3),18.4 (±27.3),74.8% (±91.9%)
Targovishte,Male,(70-74),52.6,69,16.4,13.8,1.2,Not Significant,27.0,25.6,79.6,31.2,44.5,52.6 (±27.0),16.4 (±27.0),31.2% (±44.5%)
Targovishte,Male,(75-79),38.9,69,30.1,16.2,1.9,Not Significant,31.8,7.1,70.7,77.4,79.8,38.9 (±31.8),30.1 (±31.8),77.4% (±79.8%)
Targovishte,Male,(80-84),75.9,45,-30.9,13.4,-2.3,Significant Decrease,26.2,49.7,102.1,-40.7,15.2,75.9 (±26.2),-30.9 (±26.2),-40.7% (±15.2%)
Targovishte,Male,(85-89),34.6,63,28.4,12.4,2.3,Significant Increase,24.3,10.3,58.9,82.1,75.1,34.6 (±24.3),28.4 (±24.3),82.1% (±75.1%)
Targovishte,Male,(90+),7.2,18,10.8,8.5,1.3,Not Significant,16.7,-9.5,23.9,150.0,174.7,7.2 (±16.7),10.8 (±16.7),150.0% (±174.7%)
Targovishte,Total,(0-4),5.0,2,-3.0,3.6,-0.8,Not Significant,7.0,-2.0,12.0,-60.0,23.3,5.0 (±7.0),-3.0 (±7.0),-60.0% (±23.3%)
Targovishte,Total,(10-14),0.4,0,-0.4,1.2,-0.3,Not Significant,2.4,-2.0,2.8,-100.0,0.0,0.4 (±2.4),-0.4 (±2.4),-100.0% (±0.0%)
Targovishte,Total,(15-19),0.3,0,-0.3,1.7,-0.2,Not Significant,3.4,-3.1,3.7,-100.0,0.0,0.3 (±3.4),-0.3 (±3.4),-100.0% (±0.0%)
Targovishte,Total,(20-24),-0.5,0,0.5,1.8,0.3,Not Significant,3.6,-4.1,3.1,-100.0,0.0,-0.5 (±3.6),0.5 (±3.6),-100.0% (±0.0%)
Targovishte,Total,(25-29),-0.8,1,1.8,2.6,0.7,Not Significant,5.2,-6.0,4.4,-225.0,-147.7,-0.8 (±5.2),1.8 (±5.2),-225.0% (±-147.7%)
Targovishte,Total,(30-34),4.1,2,-2.1,3.7,-0.6,Not Significant,7.2,-3.1,11.3,-51.2,31.1,4.1 (±7.2),-2.1 (±7.2),-51.2% (±31.1%)
Targovishte,Total,(35-39),0.3,3,2.7,4.3,0.6,Not Significant,8.4,-8.1,8.7,900.0,965.5,0.3 (±8.4),2.7 (±8.4),900.0% (±965.5%)
Targovishte,Total,(40-44),8.8,10,1.2,4.9,0.2,Not Significant,9.6,-0.8,18.4,13.6,59.3,8.8 (±9.6),1.2 (±9.6),13.6% (±59.3%)
Targovishte,Total,(45-49),11.3,13,1.7,6.5,0.3,Not Significant,12.8,-1.5,24.1,15.0,61.1,11.3 (±12.8),1.7 (±12.8),15.0% (±61.1%)
Targovishte,Total,(5-9),2.2,0,-2.2,2.1,-1.0,Not Significant,4.1,-1.9,6.3,-100.0,0.0,2.2 (±4.1),-2.2 (±4.1),-100.0% (±0.0%)
Targovishte,Total,(50-54),37.9,30,-7.9,11.1,-0.7,Not Significant,21.8,16.1,59.7,-20.8,28.9,37.9 (±21.8),-7.9 (±21.8),-20.8% (±28.9%)
Targovishte,Total,(55-59),50.7,33,-17.7,11.0,-1.6,Not Significant,21.6,29.1,72.3,-34.9,19.5,50.7 (±21.6),-17.7 (±21.6),-34.9% (±19.5%)
Targovishte,Total,(60-64),47.7,58,10.3,13.7,0.8,Not Significant,26.8,20.9,74.5,21.6,43.7,47.7 (±26.8),10.3 (±26.8),21.6% (±43.7%)
Targovishte,Total,(65-69),47.9,68,20.1,17.6,1.1,Not Significant,34.6,13.3,82.5,42.0,59.6,47.9 (±34.6),20.1 (±34.6),42.0% (±59.6%)
Targovishte,Total,(70-74),92.1,103,10.9,15.5,0.7,Not Significant,30.4,61.7,122.5,11.8,27.7,92.1 (±30.4),10.9 (±30.4),11.8% (±27.7%)
Targovishte,Total,(75-79),98.5,136,37.5,22.0,1.7,Not Significant,43.1,55.4,141.6,38.1,42.1,98.5 (±43.1),37.5 (±43.1),38.1% (±42.1%)
Targovishte,Total,(80-84),150.4,121,-29.4,19.8,-1.5,Not Significant,38.8,111.6,189.2,-19.5,16.5,150.4 (±38.8),-29.4 (±38.8),-19.5% (±16.5%)
Targovishte,Total,(85-89),103.3,139,35.7,20.7,1.7,Not Significant,40.6,62.7,143.9,34.6,38.0,103.3 (±40.6),35.7 (±40.6),34.6% (±38.0%)
Targovishte,Total,(90+),51.1,49,-2.1,15.6,-0.1,Not Significant,30.7,20.4,81.8,-4.1,36.0,51.1 (±30.7),-2.1 (±30.7),-4.1% (±36.0%)
Varna,Female,(0-4),2.9,0,-2.9,4.5,-0.6,Not Significant,8.9,-6.0,11.8,-100.0,0.0,2.9 (±8.9),-2.9 (±8.9),-100.0% (±0.0%)
Varna,Female,(10-14),-1.2,0,1.2,1.7,0.7,Not Significant,3.3,-4.5,2.1,-100.0,0.0,-1.2 (±3.3),1.2 (±3.3),-100.0% (±0.0%)
Varna,Female,(15-19),-0.4,0,0.4,1.4,0.3,Not Significant,2.7,-3.1,2.3,-100.0,0.0,-0.4 (±2.7),0.4 (±2.7),-100.0% (±0.0%)
Varna,Female,(20-24),0.5,0,-0.5,1.9,-0.3,Not Significant,3.8,-3.3,4.3,-100.0,0.0,0.5 (±3.8),-0.5 (±3.8),-100.0% (±0.0%)
Varna,Female,(25-29),1.0,1,-0.0,2.6,-0.0,Not Significant,5.1,-4.1,6.1,-0.0,83.6,1.0 (±5.1),-0.0 (±5.1),-0.0% (±83.6%)
Varna,Female,(30-34),2.0,1,-1.0,2.9,-0.3,Not Significant,5.8,-3.8,7.8,-50.0,37.2,2.0 (±5.8),-1.0 (±5.8),-50.0% (±37.2%)
Varna,Female,(35-39),7.5,7,-0.5,3.6,-0.1,Not Significant,7.1,0.4,14.6,-6.7,45.4,7.5 (±7.1),-0.5 (±7.1),-6.7% (±45.4%)
Varna,Female,(40-44),23.7,12,-11.7,6.5,-1.8,Not Significant,12.7,11.0,36.4,-49.4,17.6,23.7 (±12.7),-11.7 (±12.7),-49.4% (±17.6%)
Varna,Female,(45-49),10.0,10,-0.0,7.9,-0.0,Not Significant,15.5,-5.5,25.5,-0.0,60.8,10.0 (±15.5),-0.0 (±15.5),-0.0% (±60.8%)
Varna,Female,(5-9),4.0,0,-4.0,2.3,-1.8,Not Significant,4.4,-0.4,8.4,-100.0,0.0,4.0 (±4.4),-4.0 (±4.4),-100.0% (±0.0%)
Varna,Female,(50-54),16.7,15,-1.7,9.5,-0.2,Not Significant,18.6,-1.9,35.3,-10.2,47.3,16.7 (±18.6),-1.7 (±18.6),-10.2% (±47.3%)
Varna,Female,(55-59),40.5,36,-4.5,10.2,-0.4,Not Significant,19.9,20.6,60.4,-11.1,29.3,40.5 (±19.9),-4.5 (±19.9),-11.1% (±29.3%)
Varna,Female,(60-64),72.9,67,-5.9,14.5,-0.4,Not Significant,28.4,44.5,101.3,-8.1,25.8,72.9 (±28.4),-5.9 (±28.4),-8.1% (±25.8%)
Varna,Female,(65-69),84.2,103,18.8,17.0,1.1,Not Significant,33.2,51.0,117.4,22.3,34.6,84.2 (±33.2),18.8 (±33.2),22.3% (±34.6%)
Varna,Female,(70-74),83.7,160,76.3,21.4,3.6,Significant Increase,42.0,41.7,125.7,91.2,63.9,83.7 (±42.0),76.3 (±42.0),91.2% (±63.9%)
Varna,Female,(75-79),141.3,193,51.7,22.1,2.3,Significant Increase,43.3,98.0,184.6,36.6,32.0,141.3 (±43.3),51.7 (±43.3),36.6% (±32.0%)
Varna,Female,(80-84),239.5,259,19.5,31.8,0.6,Not Significant,62.3,177.2,301.8,8.1,22.3,239.5 (±62.3),19.5 (±62.3),8.1% (±22.3%)
Varna,Female,(85-89),285.9,279,-6.9,29.0,-0.2,Not Significant,56.8,229.1,342.7,-2.4,16.2,285.9 (±56.8),-6.9 (±56.8),-2.4% (±16.2%)
Varna,Female,(90+),165.6,201,35.4,21.6,1.6,Not Significant,42.4,123.2,208.0,21.4,24.8,165.6 (±42.4),35.4 (±42.4),21.4% (±24.8%)
Varna,Male,(0-4),4.8,3,-1.8,4.2,-0.4,Not Significant,8.2,-3.4,13.0,-37.5,39.4,4.8 (±8.2),-1.8 (±8.2),-37.5% (±39.4%)
Varna,Male,(10-14),-0.2,1,1.2,2.0,0.6,Not Significant,4.0,-4.2,3.8,-600.0,-526.3,-0.2 (±4.0),1.2 (±4.0),-600.0% (±-526.3%)
Varna,Male,(15-19),1.1,2,0.9,2.9,0.3,Not Significant,5.7,-4.6,6.8,81.8,152.4,1.1 (±5.7),0.9 (±5.7),81.8% (±152.4%)
Varna,Male,(20-24),2.3,2,-0.3,2.4,-0.1,Not Significant,4.6,-2.3,6.9,-13.0,58.0,2.3 (±4.6),-0.3 (±4.6),-13.0% (±58.0%)
Varna,Male,(25-29),0.8,5,4.2,4.2,1.0,Not Significant,8.2,-7.4,9.0,525.0,569.4,0.8 (±8.2),4.2 (±8.2),525.0% (±569.4%)
Varna,Male,(30-34),7.4,6,-1.4,5.5,-0.3,Not Significant,10.7,-3.3,18.1,-18.9,48.0,7.4 (±10.7),-1.4 (±10.7),-18.9% (±48.0%)
Varna,Male,(35-39),5.1,11,5.9,7.2,0.8,Not Significant,14.2,-9.1,19.3,115.7,158.7,5.1 (±14.2),5.9 (±14.2),115.7% (±158.7%)
Varna,Male,(40-44),9.2,29,19.8,9.4,2.1,Significant Increase,18.5,-9.3,27.7,215.2,210.5,9.2 (±18.5),19.8 (±18.5),215.2% (±210.5%)
Varna,Male,(45-49),28.0,39,11.0,10.7,1.0,Not Significant,20.9,7.1,48.9,39.3,59.5,28.0 (±20.9),11.0 (±20.9),39.3% (±59.5%)
Varna,Male,(5-9),0.2,0,-0.2,0.9,-0.2,Not Significant,1.7,-1.5,1.9,-100.0,0.0,0.2 (±1.7),-0.2 (±1.7),-100.0% (±0.0%)
Varna,Male,(50-54),42.5,56,13.5,12.9,1.0,Not Significant,25.2,17.3,67.7,31.8,49.1,42.5 (±25.2),13.5 (±25.2),31.8% (±49.1%)
Varna,Male,(55-59),93.7,56,-37.7,18.6,-2.0,Significant Decrease,36.6,57.1,130.3,-40.2,16.8,93.7 (±36.6),-37.7 (±36.6),-40.2% (±16.8%)
Varna,Male,(60-64),113.6,137,23.4,21.8,1.1,Not Significant,42.8,70.8,156.4,20.6,33.0,113.6 (±42.8),23.4 (±42.8),20.6% (±33.0%)
Varna,Male,(65-69),143.2,168,24.8,23.7,1.0,Not Significant,46.4,96.8,189.6,17.3,28.7,143.2 (±46.4),24.8 (±46.4),17.3% (±28.7%)
Varna,Male,(70-74),223.8,223,-0.8,26.3,-0.0,Not Significant,51.6,172.2,275.4,-0.4,18.6,223.8 (±51.6),-0.8 (±51.6),-0.4% (±18.6%)
