Location,Sex,Age,Mean/Expected_Mortality,Mortality,Excess_mortality,STANDARD_DEVIATION,Z-Score(95%),SIGNIFICANT,Conf_interval,Lower_bound_Mean/Expected_Mortality,Upper_bound_Mean/Expected_Mortality,P_Score,P_Score_fluctuation,Mean/Expected_Mortality ±,Excess_mortality ±,P_Score ±
Stara Zagora,Male,(80-84),336.6,399,62.4,30.8,2.0,Significant Increase,60.4,276.2,397.0,18.5,18.0,336.6 (±60.4),62.4 (±60.4),18.5% (±18.0%)
Stara Zagora,Male,(85-89),293.5,308,14.5,23.7,0.6,Not Significant,46.4,247.1,339.9,4.9,14.3,293.5 (±46.4),14.5 (±46.4),4.9% (±14.3%)
Stara Zagora,Male,(90+),125.0,177,52.0,16.7,3.1,Significant Increase,32.7,92.3,157.7,41.6,29.4,125.0 (±32.7),52.0 (±32.7),41.6% (±29.4%)
Stara Zagora,Total,(0-4),26.7,14,-12.7,7.3,-1.7,Not Significant,14.4,12.3,41.1,-47.6,18.3,26.7 (±14.4),-12.7 (±14.4),-47.6% (±18.3%)
Stara Zagora,Total,(10-14),2.2,3,0.8,1.8,0.4,Not Significant,3.6,-1.4,5.8,36.4,84.7,2.2 (±3.6),0.8 (±3.6),36.4% (±84.7%)
Stara Zagora,Total,(15-19),14.6,1,-13.6,4.5,-3.0,Significant Decrease,8.8,5.8,23.4,-93.2,2.5,14.6 (±8.8),-13.6 (±8.8),-93.2% (±2.5%)
Stara Zagora,Total,(20-24),10.1,8,-2.1,4.4,-0.5,Not Significant,8.6,1.5,18.7,-20.8,36.4,10.1 (±8.6),-2.1 (±8.6),-20.8% (±36.4%)
Stara Zagora,Total,(25-29),12.7,7,-5.7,5.8,-1.0,Not Significant,11.4,1.3,24.1,-44.9,26.1,12.7 (±11.4),-5.7 (±11.4),-44.9% (±26.1%)
Stara Zagora,Total,(30-34),16.9,10,-6.9,6.1,-1.1,Not Significant,11.9,5.0,28.8,-40.8,24.5,16.9 (±11.9),-6.9 (±11.9),-40.8% (±24.5%)
Stara Zagora,Total,(35-39),23.1,37,13.9,7.6,1.8,Not Significant,14.8,8.3,37.9,60.2,62.6,23.1 (±14.8),13.9 (±14.8),60.2% (±62.6%)
Stara Zagora,Total,(40-44),47.6,53,5.4,9.9,0.5,Not Significant,19.5,28.1,67.1,11.3,32.3,47.6 (±19.5),5.4 (±19.5),11.3% (±32.3%)
Stara Zagora,Total,(45-49),87.7,112,24.3,13.6,1.8,Not Significant,26.7,61.0,114.4,27.7,29.8,87.7 (±26.7),24.3 (±26.7),27.7% (±29.8%)
Stara Zagora,Total,(5-9),1.4,1,-0.4,2.4,-0.2,Not Significant,4.7,-3.3,6.1,-28.6,55.0,1.4 (±4.7),-0.4 (±4.7),-28.6% (±55.0%)
Stara Zagora,Total,(50-54),129.3,156,26.7,18.7,1.4,Not Significant,36.7,92.6,166.0,20.6,26.6,129.3 (±36.7),26.7 (±36.7),20.6% (±26.6%)
Stara Zagora,Total,(55-59),177.7,261,83.3,21.7,3.8,Significant Increase,42.5,135.2,220.2,46.9,28.4,177.7 (±42.5),83.3 (±42.5),46.9% (±28.4%)
Stara Zagora,Total,(60-64),284.8,344,59.2,25.2,2.3,Significant Increase,49.4,235.4,334.2,20.8,17.9,284.8 (±49.4),59.2 (±49.4),20.8% (±17.9%)
Stara Zagora,Total,(65-69),446.9,481,34.1,32.4,1.1,Not Significant,63.4,383.5,510.3,7.6,13.3,446.9 (±63.4),34.1 (±63.4),7.6% (±13.3%)
Stara Zagora,Total,(70-74),523.6,664,140.4,34.4,4.1,Significant Increase,67.3,456.3,590.9,26.8,14.4,523.6 (±67.3),140.4 (±67.3),26.8% (±14.4%)
Stara Zagora,Total,(75-79),548.8,727,178.2,34.7,5.1,Significant Increase,68.1,480.7,616.9,32.5,14.7,548.8 (±68.1),178.2 (±68.1),32.5% (±14.7%)
Stara Zagora,Total,(80-84),757.2,877,119.8,44.1,2.7,Significant Increase,86.5,670.7,843.7,15.8,11.9,757.2 (±86.5),119.8 (±86.5),15.8% (±11.9%)
Stara Zagora,Total,(85-89),717.9,783,65.1,38.2,1.7,Not Significant,74.9,643.0,792.8,9.1,10.3,717.9 (±74.9),65.1 (±74.9),9.1% (±10.3%)
Stara Zagora,Total,(90+),399.1,492,92.9,31.4,3.0,Significant Increase,61.6,337.5,460.7,23.3,16.5,399.1 (±61.6),92.9 (±61.6),23.3% (±16.5%)
Targovishte,Female,(0-4),3.6,1,-2.6,2.5,-1.1,Not Significant,4.8,-1.2,8.4,-72.2,15.9,3.6 (±4.8),-2.6 (±4.8),-72.2% (±15.9%)
Targovishte,Female,(10-14),0.8,1,0.2,0.6,0.3,Not Significant,1.3,-0.5,2.1,25.0,77.4,0.8 (±1.3),0.2 (±1.3),25.0% (±77.4%)
Targovishte,Female,(15-19),0.1,0,-0.1,1.4,-0.1,Not Significant,2.8,-2.7,2.9,-100.0,0.0,0.1 (±2.8),-0.1 (±2.8),-100.0% (±0.0%)
Targovishte,Female,(20-24),0.6,0,-0.6,1.6,-0.4,Not Significant,3.1,-2.5,3.7,-100.0,0.0,0.6 (±3.1),-0.6 (±3.1),-100.0% (±0.0%)
Targovishte,Female,(25-29),-0.7,3,3.7,1.6,2.3,Significant Increase,3.2,-3.9,2.5,-528.6,-548.6,-0.7 (±3.2),3.7 (±3.2),-528.6% (±-548.6%)
Targovishte,Female,(30-34),1.6,4,2.4,1.8,1.3,Not Significant,3.6,-2.0,5.2,150.0,173.1,1.6 (±3.6),2.4 (±3.6),150.0% (±173.1%)
Targovishte,Female,(35-39),4.1,4,-0.1,3.5,-0.0,Not Significant,6.9,-2.8,11.0,-2.4,61.2,4.1 (±6.9),-0.1 (±6.9),-2.4% (±61.2%)
Targovishte,Female,(40-44),9.5,11,1.5,3.9,0.4,Not Significant,7.6,1.9,17.1,15.8,51.5,9.5 (±7.6),1.5 (±7.6),15.8% (±51.5%)
Targovishte,Female,(45-49),11.9,15,3.1,5.1,0.6,Not Significant,9.9,2.0,21.8,26.1,57.3,11.9 (±9.9),3.1 (±9.9),26.1% (±57.3%)
Targovishte,Female,(5-9),0.3,1,0.7,1.1,0.6,Not Significant,2.2,-1.9,2.5,233.3,293.3,0.3 (±2.2),0.7 (±2.2),233.3% (±293.3%)
Targovishte,Female,(50-54),14.7,18,3.3,5.4,0.6,Not Significant,10.5,4.2,25.2,22.4,51.0,14.7 (±10.5),3.3 (±10.5),22.4% (±51.0%)
Targovishte,Female,(55-59),31.0,40,9.0,7.2,1.3,Not Significant,14.0,17.0,45.0,29.0,40.1,31.0 (±14.0),9.0 (±14.0),29.0% (±40.1%)
Targovishte,Female,(60-64),37.1,47,9.9,8.4,1.2,Not Significant,16.4,20.7,53.5,26.7,38.8,37.1 (±16.4),9.9 (±16.4),26.7% (±38.8%)
Targovishte,Female,(65-69),71.0,84,13.0,11.7,1.1,Not Significant,22.9,48.1,93.9,18.3,28.8,71.0 (±22.9),13.0 (±22.9),18.3% (±28.8%)
Targovishte,Female,(70-74),92.3,128,35.7,12.5,2.9,Significant Increase,24.4,67.9,116.7,38.7,29.0,92.3 (±24.4),35.7 (±24.4),38.7% (±29.0%)
Targovishte,Female,(75-79),130.8,135,4.2,15.6,0.3,Not Significant,30.5,100.3,161.3,3.2,19.5,130.8 (±30.5),4.2 (±30.5),3.2% (±19.5%)
Targovishte,Female,(80-84),132.4,150,17.6,19.1,0.9,Not Significant,37.4,95.0,169.8,13.3,25.0,132.4 (±37.4),17.6 (±37.4),13.3% (±25.0%)
Targovishte,Female,(85-89),139.6,145,5.4,16.1,0.3,Not Significant,31.5,108.1,171.1,3.9,19.2,139.6 (±31.5),5.4 (±31.5),3.9% (±19.2%)
Targovishte,Female,(90+),73.1,98,24.9,13.6,1.8,Not Significant,26.6,46.5,99.7,34.1,35.8,73.1 (±26.6),24.9 (±26.6),34.1% (±35.8%)
Targovishte,Male,(0-4),4.7,3,-1.7,2.6,-0.7,Not Significant,5.1,-0.4,9.8,-36.2,33.2,4.7 (±5.1),-1.7 (±5.1),-36.2% (±33.2%)
Targovishte,Male,(10-14),0.4,0,-0.4,0.9,-0.4,Not Significant,1.8,-1.4,2.2,-100.0,0.0,0.4 (±1.8),-0.4 (±1.8),-100.0% (±0.0%)
Targovishte,Male,(15-19),3.2,1,-2.2,1.7,-1.3,Not Significant,3.3,-0.1,6.5,-68.8,15.8,3.2 (±3.3),-2.2 (±3.3),-68.8% (±15.8%)
Targovishte,Male,(20-24),1.6,2,0.4,1.8,0.2,Not Significant,3.6,-2.0,5.2,25.0,86.5,1.6 (±3.6),0.4 (±3.6),25.0% (±86.5%)
Targovishte,Male,(25-29),4.9,2,-2.9,2.6,-1.1,Not Significant,5.1,-0.2,10.0,-59.2,20.8,4.9 (±5.1),-2.9 (±5.1),-59.2% (±20.8%)
Targovishte,Male,(30-34),2.3,1,-1.3,2.6,-0.5,Not Significant,5.2,-2.9,7.5,-56.5,30.2,2.3 (±5.2),-1.3 (±5.2),-56.5% (±30.2%)
Targovishte,Male,(35-39),8.6,11,2.4,4.2,0.6,Not Significant,8.2,0.4,16.8,27.9,62.4,8.6 (±8.2),2.4 (±8.2),27.9% (±62.4%)
Targovishte,Male,(40-44),16.6,17,0.4,4.8,0.1,Not Significant,9.4,7.2,26.0,2.4,37.0,16.6 (±9.4),0.4 (±9.4),2.4% (±37.0%)
Targovishte,Male,(45-49),21.9,16,-5.9,5.8,-1.0,Not Significant,11.4,10.5,33.3,-26.9,25.1,21.9 (±11.4),-5.9 (±11.4),-26.9% (±25.1%)
Targovishte,Male,(5-9),2.1,1,-1.1,1.6,-0.7,Not Significant,3.1,-1.0,5.2,-52.4,28.4,2.1 (±3.1),-1.1 (±3.1),-52.4% (±28.4%)
Targovishte,Male,(50-54),32.2,38,5.8,7.7,0.7,Not Significant,15.2,17.0,47.4,18.0,37.8,32.2 (±15.2),5.8 (±15.2),18.0% (±37.8%)
Targovishte,Male,(55-59),49.6,64,14.4,11.1,1.3,Not Significant,21.7,27.9,71.3,29.0,39.2,49.6 (±21.7),14.4 (±21.7),29.0% (±39.2%)
Targovishte,Male,(60-64),75.6,93,17.4,14.0,1.2,Not Significant,27.5,48.1,103.1,23.0,32.8,75.6 (±27.5),17.4 (±27.5),23.0% (±32.8%)
Targovishte,Male,(65-69),73.5,131,57.5,14.7,3.9,Significant Increase,28.8,44.7,102.3,78.2,50.1,73.5 (±28.8),57.5 (±28.8),78.2% (±50.1%)
Targovishte,Male,(70-74),113.1,140,26.9,14.1,1.9,Not Significant,27.6,85.5,140.7,23.8,24.3,113.1 (±27.6),26.9 (±27.6),23.8% (±24.3%)
Targovishte,Male,(75-79),93.4,146,52.6,14.1,3.7,Significant Increase,27.7,65.7,121.1,56.3,35.7,93.4 (±27.7),52.6 (±27.7),56.3% (±35.7%)
Targovishte,Male,(80-84),107.2,142,34.8,15.2,2.3,Significant Increase,29.9,77.3,137.1,32.5,28.9,107.2 (±29.9),34.8 (±29.9),32.5% (±28.9%)
Targovishte,Male,(85-89),91.8,100,8.2,13.9,0.6,Not Significant,27.3,64.5,119.1,8.9,24.9,91.8 (±27.3),8.2 (±27.3),8.9% (±24.9%)
Targovishte,Male,(90+),31.2,42,10.8,10.0,1.1,Not Significant,19.6,11.6,50.8,34.6,51.9,31.2 (±19.6),10.8 (±19.6),34.6% (±51.9%)
Targovishte,Total,(0-4),8.3,4,-4.3,3.5,-1.2,Not Significant,6.9,1.4,15.2,-51.8,21.9,8.3 (±6.9),-4.3 (±6.9),-51.8% (±21.9%)
Targovishte,Total,(10-14),1.2,1,-0.2,1.1,-0.2,Not Significant,2.2,-1.0,3.4,-16.7,53.9,1.2 (±2.2),-0.2 (±2.2),-16.7% (±53.9%)
Targovishte,Total,(15-19),3.3,1,-2.3,2.2,-1.0,Not Significant,4.4,-1.1,7.7,-69.7,17.3,3.3 (±4.4),-2.3 (±4.4),-69.7% (±17.3%)
Targovishte,Total,(20-24),2.2,2,-0.2,2.6,-0.1,Not Significant,5.1,-2.9,7.3,-9.1,63.5,2.2 (±5.1),-0.2 (±5.1),-9.1% (±63.5%)
Targovishte,Total,(25-29),4.2,5,0.8,2.9,0.3,Not Significant,5.8,-1.6,10.0,19.0,69.0,4.2 (±5.8),0.8 (±5.8),19.0% (±69.0%)
Targovishte,Total,(30-34),3.9,5,1.1,3.4,0.3,Not Significant,6.7,-2.8,10.6,28.2,81.0,3.9 (±6.7),1.1 (±6.7),28.2% (±81.0%)
Targovishte,Total,(35-39),12.7,15,2.3,5.7,0.4,Not Significant,11.1,1.6,23.8,18.1,55.1,12.7 (±11.1),2.3 (±11.1),18.1% (±55.1%)
Targovishte,Total,(40-44),26.1,28,1.9,5.9,0.3,Not Significant,11.6,14.5,37.7,7.3,33.0,26.1 (±11.6),1.9 (±11.6),7.3% (±33.0%)
Targovishte,Total,(45-49),33.8,31,-2.8,7.9,-0.4,Not Significant,15.4,18.4,49.2,-8.3,28.7,33.8 (±15.4),-2.8 (±15.4),-8.3% (±28.7%)
Targovishte,Total,(5-9),2.4,2,-0.4,1.9,-0.2,Not Significant,3.8,-1.4,6.2,-16.7,51.0,2.4 (±3.8),-0.4 (±3.8),-16.7% (±51.0%)
Targovishte,Total,(50-54),46.9,56,9.1,9.8,0.9,Not Significant,19.3,27.6,66.2,19.4,34.8,46.9 (±19.3),9.1 (±19.3),19.4% (±34.8%)
Targovishte,Total,(55-59),80.6,104,23.4,13.5,1.7,Not Significant,26.4,54.2,107.0,29.0,31.8,80.6 (±26.4),23.4 (±26.4),29.0% (±31.8%)
Targovishte,Total,(60-64),112.7,140,27.3,16.6,1.6,Not Significant,32.5,80.2,145.2,24.2,27.8,112.7 (±32.5),27.3 (±32.5),24.2% (±27.8%)
Targovishte,Total,(65-69),144.5,215,70.5,19.0,3.7,Significant Increase,37.2,107.3,181.7,48.8,30.5,144.5 (±37.2),70.5 (±37.2),48.8% (±30.5%)
Targovishte,Total,(70-74),205.4,268,62.6,18.4,3.4,Significant Increase,36.0,169.4,241.4,30.5,19.5,205.4 (±36.0),62.6 (±36.0),30.5% (±19.5%)
Targovishte,Total,(75-79),224.2,281,56.8,21.0,2.7,Significant Increase,41.1,183.1,265.3,25.3,19.4,224.2 (±41.1),56.8 (±41.1),25.3% (±19.4%)
Targovishte,Total,(80-84),239.6,292,52.4,23.9,2.2,Significant Increase,46.8,192.8,286.4,21.9,19.9,239.6 (±46.8),52.4 (±46.8),21.9% (±19.9%)
Targovishte,Total,(85-89),231.4,245,13.6,22.3,0.6,Not Significant,43.8,187.6,275.2,5.9,16.9,231.4 (±43.8),13.6 (±43.8),5.9% (±16.9%)
Targovishte,Total,(90+),104.3,140,35.7,17.5,2.0,Significant Increase,34.3,70.0,138.6,34.2,33.2,104.3 (±34.3),35.7 (±34.3),34.2% (±33.2%)
Varna,Female,(0-4),15.0,6,-9.0,5.7,-1.6,Not Significant,11.2,3.8,26.2,-60.0,17.1,15.0 (±11.2),-9.0 (±11.2),-60.0% (±17.1%)
Varna,Female,(10-14),0.0,0,-0.0,1.6,-0.0,Not Significant,3.1,-3.1,3.1,-100.0,0.0,0.0 (±3.1),-0.0 (±3.1),-100.0% (±0.0%)
Varna,Female,(15-19),1.2,2,0.8,1.8,0.4,Not Significant,3.6,-2.4,4.8,66.7,125.0,1.2 (±3.6),0.8 (±3.6),66.7% (±125.0%)
Varna,Female,(20-24),3.0,5,2.0,2.8,0.7,Not Significant,5.6,-2.6,8.6,66.7,108.6,3.0 (±5.6),2.0 (±5.6),66.7% (±108.6%)
Varna,Female,(25-29),1.9,10,8.1,2.4,3.4,Significant Increase,4.7,-2.8,6.6,426.3,374.8,1.9 (±4.7),8.1 (±4.7),426.3% (±374.8%)
Varna,Female,(30-34),4.5,5,0.5,3.4,0.1,Not Significant,6.6,-2.1,11.1,11.1,66.1,4.5 (±6.6),0.5 (±6.6),11.1% (±66.1%)
Varna,Female,(35-39),11.7,13,1.3,5.1,0.3,Not Significant,10.0,1.7,21.7,11.1,51.2,11.7 (±10.0),1.3 (±10.0),11.1% (±51.2%)
Varna,Female,(40-44),24.4,24,-0.4,6.6,-0.1,Not Significant,13.0,11.4,37.4,-1.6,34.2,24.4 (±13.0),-0.4 (±13.0),-1.6% (±34.2%)
Varna,Female,(45-49),24.8,58,33.2,8.7,3.8,Significant Increase,17.0,7.8,41.8,133.9,95.1,24.8 (±17.0),33.2 (±17.0),133.9% (±95.1%)
Varna,Female,(5-9),2.9,0,-2.9,1.7,-1.7,Not Significant,3.4,-0.5,6.3,-100.0,0.0,2.9 (±3.4),-2.9 (±3.4),-100.0% (±0.0%)
Varna,Female,(50-54),48.1,56,7.9,8.9,0.9,Not Significant,17.5,30.6,65.6,16.4,31.0,48.1 (±17.5),7.9 (±17.5),16.4% (±31.0%)
Varna,Female,(55-59),74.7,77,2.3,12.6,0.2,Not Significant,24.8,49.9,99.5,3.1,25.7,74.7 (±24.8),2.3 (±24.8),3.1% (±25.7%)
Varna,Female,(60-64),115.0,151,36.0,17.0,2.1,Significant Increase,33.4,81.6,148.4,31.3,29.5,115.0 (±33.4),36.0 (±33.4),31.3% (±29.5%)
Varna,Female,(65-69),198.7,240,41.3,19.5,2.1,Significant Increase,38.2,160.5,236.9,20.8,19.5,198.7 (±38.2),41.3 (±38.2),20.8% (±19.5%)
Varna,Female,(70-74),247.1,319,71.9,22.6,3.2,Significant Increase,44.2,202.9,291.3,29.1,19.6,247.1 (±44.2),71.9 (±44.2),29.1% (±19.6%)
Varna,Female,(75-79),296.5,396,99.5,26.6,3.7,Significant Increase,52.2,244.3,348.7,33.6,20.0,296.5 (±52.2),99.5 (±52.2),33.6% (±20.0%)
Varna,Female,(80-84),414.1,525,110.9,32.9,3.4,Significant Increase,64.5,349.6,478.6,26.8,17.1,414.1 (±64.5),110.9 (±64.5),26.8% (±17.1%)
Varna,Female,(85-89),510.0,551,41.0,34.1,1.2,Not Significant,66.9,443.1,576.9,8.0,12.5,510.0 (±66.9),41.0 (±66.9),8.0% (±12.5%)
Varna,Female,(90+),315.2,338,22.8,24.2,0.9,Not Significant,47.3,267.9,362.5,7.2,14.0,315.2 (±47.3),22.8 (±47.3),7.2% (±14.0%)
Varna,Male,(0-4),9.7,7,-2.7,4.8,-0.6,Not Significant,9.4,0.3,19.1,-27.8,35.6,9.7 (±9.4),-2.7 (±9.4),-27.8% (±35.6%)
Varna,Male,(10-14),4.1,2,-2.1,2.2,-1.0,Not Significant,4.3,-0.2,8.4,-51.2,25.0,4.1 (±4.3),-2.1 (±4.3),-51.2% (±25.0%)
Varna,Male,(15-19),4.2,3,-1.2,3.2,-0.4,Not Significant,6.2,-2.0,10.4,-28.6,42.6,4.2 (±6.2),-1.2 (±6.2),-28.6% (±42.6%)
Varna,Male,(20-24),5.9,5,-0.9,3.9,-0.2,Not Significant,7.7,-1.8,13.6,-15.3,47.9,5.9 (±7.7),-0.9 (±7.7),-15.3% (±47.9%)
Varna,Male,(25-29),8.7,7,-1.7,5.3,-0.3,Not Significant,10.3,-1.6,19.0,-19.5,43.7,8.7 (±10.3),-1.7 (±10.3),-19.5% (±43.7%)
Varna,Male,(30-34),16.2,19,2.8,6.4,0.4,Not Significant,12.6,3.6,28.8,17.3,51.3,16.2 (±12.6),2.8 (±12.6),17.3% (±51.3%)
Varna,Male,(35-39),30.5,22,-8.5,8.0,-1.1,Not Significant,15.6,14.9,46.1,-27.9,24.4,30.5 (±15.6),-8.5 (±15.6),-27.9% (±24.4%)
Varna,Male,(40-44),34.5,54,19.5,9.0,2.2,Significant Increase,17.7,16.8,52.2,56.5,53.1,34.5 (±17.7),19.5 (±17.7),56.5% (±53.1%)
Varna,Male,(45-49),72.1,86,13.9,12.9,1.1,Not Significant,25.3,46.8,97.4,19.3,31.0,72.1 (±25.3),13.9 (±25.3),19.3% (±31.0%)
Varna,Male,(5-9),0.3,1,0.7,2.2,0.3,Not Significant,4.3,-4.0,4.6,233.3,311.6,0.3 (±4.3),0.7 (±4.3),233.3% (±311.6%)
Varna,Male,(50-54),112.4,138,25.6,15.0,1.7,Not Significant,29.4,83.0,141.8,22.8,25.5,112.4 (±29.4),25.6 (±29.4),22.8% (±25.5%)
Varna,Male,(55-59),176.7,218,41.3,20.2,2.0,Significant Increase,39.7,137.0,216.4,23.4,22.7,176.7 (±39.7),41.3 (±39.7),23.4% (±22.7%)
Varna,Male,(60-64),230.0,261,31.0,22.5,1.4,Not Significant,44.2,185.8,274.2,13.5,18.3,230.0 (±44.2),31.0 (±44.2),13.5% (±18.3%)
Varna,Male,(65-69),334.4,424,89.6,27.0,3.3,Significant Increase,52.9,281.5,387.3,26.8,17.3,334.4 (±52.9),89.6 (±52.9),26.8% (±17.3%)
Varna,Male,(70-74),399.8,504,104.2,29.5,3.5,Significant Increase,57.9,341.9,457.7,26.1,16.0,399.8 (±57.9),104.2 (±57.9),26.1% (±16.0%)
Varna,Male,(75-79),319.7,412,92.3,28.7,3.2,Significant Increase,56.3,263.4,376.0,28.9,19.3,319.7 (±56.3),92.3 (±56.3),28.9% (±19.3%)
Varna,Male,(80-84),351.7,402,50.3,25.6,2.0,Significant Increase,50.2,301.5,401.9,14.3,14.3,351.7 (±50.2),50.3 (±50.2),14.3% (±14.3%)
Varna,Male,(85-89),292.7,335,42.3,24.6,1.7,Not Significant,48.3,244.4,341.0,14.5,16.3,292.7 (±48.3),42.3 (±48.3),14.5% (±16.3%)
Varna,Male,(90+),146.2,189,42.8,18.0,2.4,Significant Increase,35.3,110.9,181.5,29.3,25.2,146.2 (±35.3),42.8 (±35.3),29.3% (±25.2%)
Varna,Total,(0-4),24.7,13,-11.7,7.2,-1.6,Not Significant,14.1,10.6,38.8,-47.4,19.1,24.7 (±14.1),-11.7 (±14.1),-47.4% (±19.1%)
Varna,Total,(10-14),4.1,2,-2.1,2.6,-0.8,Not Significant,5.2,-1.1,9.3,-51.2,27.3,4.1 (±5.2),-2.1 (±5.2),-51.2% (±27.3%)
Varna,Total,(15-19),5.4,5,-0.4,3.7,-0.1,Not Significant,7.3,-1.9,12.7,-7.4,53.2,5.4 (±7.3),-0.4 (±7.3),-7.4% (±53.2%)
Varna,Total,(20-24),8.9,10,1.1,4.9,0.2,Not Significant,9.6,-0.7,18.5,12.4,58.3,8.9 (±9.6),1.1 (±9.6),12.4% (±58.3%)
Varna,Total,(25-29),10.6,17,6.4,5.8,1.1,Not Significant,11.4,-0.8,22.0,60.4,83.1,10.6 (±11.4),6.4 (±11.4),60.4% (±83.1%)
Varna,Total,(30-34),20.7,24,3.3,7.5,0.4,Not Significant,14.7,6.0,35.4,15.9,48.1,20.7 (±14.7),3.3 (±14.7),15.9% (±48.1%)
Varna,Total,(35-39),42.2,35,-7.2,9.0,-0.8,Not Significant,17.7,24.5,59.9,-17.1,24.5,42.2 (±17.7),-7.2 (±17.7),-17.1% (±24.5%)
Varna,Total,(40-44),58.9,78,19.1,11.4,1.7,Not Significant,22.4,36.5,81.3,32.4,36.5,58.9 (±22.4),19.1 (±22.4),32.4% (±36.5%)
Varna,Total,(45-49),96.9,144,47.1,15.4,3.1,Significant Increase,30.2,66.7,127.1,48.6,35.3,96.9 (±30.2),47.1 (±30.2),48.6% (±35.3%)
Varna,Total,(5-9),3.2,1,-2.2,3.0,-0.7,Not Significant,6.0,-2.8,9.2,-68.7,20.4,3.2 (±6.0),-2.2 (±6.0),-68.7% (±20.4%)
Varna,Total,(50-54),160.5,194,33.5,17.1,2.0,Not Significant,33.5,127.0,194.0,20.9,20.9,160.5 (±33.5),33.5 (±33.5),20.9% (±20.9%)
Varna,Total,(55-59),251.4,295,43.6,23.1,1.9,Not Significant,45.3,206.1,296.7,17.3,17.9,251.4 (±45.3),43.6 (±45.3),17.3% (±17.9%)
Varna,Total,(60-64),345.0,412,67.0,29.3,2.3,Significant Increase,57.4,287.6,402.4,19.4,17.0,345.0 (±57.4),67.0 (±57.4),19.4% (±17.0%)
Varna,Total,(65-69),533.1,664,130.9,34.0,3.8,Significant Increase,66.7,466.4,599.8,24.6,13.9,533.1 (±66.7),130.9 (±66.7),24.6% (±13.9%)
Varna,Total,(70-74),646.9,823,176.1,38.8,4.5,Significant Increase,76.0,570.9,722.9,27.2,13.4,646.9 (±76.0),176.1 (±76.0),27.2% (±13.4%)
Varna,Total,(75-79),616.2,808,191.8,37.9,5.1,Significant Increase,74.2,542.0,690.4,31.1,14.1,616.2 (±74.2),191.8 (±74.2),31.1% (±14.1%)
Varna,Total,(80-84),765.8,927,161.2,41.8,3.9,Significant Increase,82.0,683.8,847.8,21.0,11.7,765.8 (±82.0),161.2 (±82.0),21.0% (±11.7%)
Varna,Total,(85-89),802.7,886,83.3,39.8,2.1,Significant Increase,77.9,724.8,880.6,10.4,9.8,802.7 (±77.9),83.3 (±77.9),10.4% (±9.8%)
Varna,Total,(90+),461.4,527,65.6,32.0,2.0,Significant Increase,62.8,398.6,524.2,14.2,13.7,461.4 (±62.8),65.6 (±62.8),14.2% (±13.7%)
Veliko Tarnovo,Female,(0-4),6.8,8,1.2,3.5,0.3,Not Significant,6.9,-0.1,13.7,17.6,59.2,6.8 (±6.9),1.2 (±6.9),17.6% (±59.2%)
Veliko Tarnovo,Female,(10-14),-0.7,0,0.7,1.3,0.5,Not Significant,2.5,-3.2,1.8,-100.0,0.0,-0.7 (±2.5),0.7 (±2.5),-100.0% (±0.0%)
Veliko Tarnovo,Female,(15-19),2.3,2,-0.3,1.3,-0.2,Not Significant,2.5,-0.2,4.8,-13.0,45.3,2.3 (±2.5),-0.3 (±2.5),-13.0% (±45.3%)
Veliko Tarnovo,Female,(20-24),-0.2,0,0.2,1.8,0.1,Not Significant,3.6,-3.8,3.4,-100.0,0.0,-0.2 (±3.6),0.2 (±3.6),-100.0% (±0.0%)
Veliko Tarnovo,Female,(25-29),1.7,1,-0.7,3.1,-0.2,Not Significant,6.0,-4.3,7.7,-41.2,45.8,1.7 (±6.0),-0.7 (±6.0),-41.2% (±45.8%)
Veliko Tarnovo,Female,(30-34),1.2,0,-1.2,3.0,-0.4,Not Significant,5.9,-4.7,7.1,-100.0,0.0,1.2 (±5.9),-1.2 (±5.9),-100.0% (±0.0%)
Veliko Tarnovo,Female,(35-39),7.8,7,-0.8,4.1,-0.2,Not Significant,8.1,-0.3,15.9,-10.3,45.7,7.8 (±8.1),-0.8 (±8.1),-10.3% (±45.7%)
Veliko Tarnovo,Female,(40-44),12.5,9,-3.5,5.6,-0.6,Not Significant,11.0,1.5,23.5,-28.0,33.7,12.5 (±11.0),-3.5 (±11.0),-28.0% (±33.7%)
Veliko Tarnovo,Female,(45-49),18.7,16,-2.7,5.8,-0.5,Not Significant,11.5,7.2,30.2,-14.4,32.6,18.7 (±11.5),-2.7 (±11.5),-14.4% (±32.6%)
Veliko Tarnovo,Female,(5-9),1.0,0,-1.0,0.9,-1.1,Not Significant,1.8,-0.8,2.8,-100.0,0.0,1.0 (±1.8),-1.0 (±1.8),-100.0% (±0.0%)
Veliko Tarnovo,Female,(50-54),23.3,26,2.7,8.3,0.3,Not Significant,16.2,7.1,39.5,11.6,45.8,23.3 (±16.2),2.7 (±16.2),11.6% (±45.8%)
Veliko Tarnovo,Female,(55-59),51.2,44,-7.2,10.3,-0.7,Not Significant,20.3,30.9,71.5,-14.1,24.4,51.2 (±20.3),-7.2 (±20.3),-14.1% (±24.4%)
Veliko Tarnovo,Female,(60-64),75.7,79,3.3,12.5,0.3,Not Significant,24.5,51.2,100.2,4.4,25.6,75.7 (±24.5),3.3 (±24.5),4.4% (±25.6%)
Veliko Tarnovo,Female,(65-69),132.3,154,21.7,16.4,1.3,Not Significant,32.1,100.2,164.4,16.4,22.7,132.3 (±32.1),21.7 (±32.1),16.4% (±22.7%)
